Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name
20180920,1,2,13,2,46,3,3.314917127,7,Engage in negotiation
20180921,1,2,41,2,20,6,3.795620438,3,"Make an appeal or request, not specified below"
20180921,1,2,23,2,36,6,5.464006938,4,Express intent to meet or negotiate
20180921,1,2,14,2,60,6,1.941747573,6,"Engage in material cooperation, not specified below"
20180921,1,2,14,2,71,6,1.941747573,7.4,Provide economic aid
20180922,1,2,23,2,71,4,2.469135802,7.4,Provide economic aid
20180923,1,2,23,2,71,4,2.469135802,7.4,Provide economic aid
20180924,1,2,5,2,10,10,-1.736694678,0,"Make statement, not specified below"
20180924,1,2,23,2,60,2,3.333333333,6,"Engage in material cooperation, not specified below"
20180924,1,2,40,2,80,6,-4.028697572,5,"Yield, not specified below"
20180925,1,2,5,2,128,5,-4.367816092,-5,"Defy norms, law"
20180925,1,2,23,2,20,6,-3.760445682,3,"Make an appeal or request, not specified below"
20180925,1,2,40,2,20,5,3.719008264,3,"Make an appeal or request, not specified below"
20180925,1,2,24,2,40,10,-2.61682243,1,"Consult, not specified below"
20180925,1,2,5,2,111,2,-0.714285714,-2,Criticize or denounce
20180926,1,2,23,2,20,6,-0.146842878,3,"Make an appeal or request, not specified below"
20180927,1,2,10,2,20,5,-4.269972452,3,"Make an appeal or request, not specified below"
20180927,1,2,5,2,36,4,0.535905681,4,Express intent to meet or negotiate
20180927,1,2,42,2,40,10,1.639344262,1,"Consult, not specified below"
20180927,1,2,32,2,43,10,1.954397394,2.8,Host a visit
20180927,1,2,8,2,57,6,-0.250312891,8,Sign formal agreement
20180928,1,2,9,2,17,4,2.380952381,0,Engage in symbolic act
20180928,1,2,15,2,331,10,2.447552448,5.2,Express intent to provide economic aid
20180928,1,2,22,2,10,3,0.845665962,0,"Make statement, not specified below"
20180928,1,2,11,2,43,3,1.067615658,2.8,Host a visit
20180929,1,2,40,2,36,3,-3.211991435,4,Express intent to meet or negotiate
20180929,1,2,20,2,40,4,-0.632911392,1,"Consult, not specified below"
20180929,1,2,14,2,46,1,-2.793296089,7,Engage in negotiation
20181001,1,2,40,2,51,6,0.743494424,3.4,Praise or endorse
20181001,1,2,37,2,90,5,0.693481276,-2,"Investigate, not specified below"
20181002,1,2,8,2,10,4,-1.707374499,0,"Make statement, not specified below"
20181002,1,2,9,2,10,2,-3.225806452,0,"Make statement, not specified below"
20181002,1,2,14,2,10,2,-4.52173913,0,"Make statement, not specified below"
20181002,1,2,40,2,10,2,-3.9408867,0,"Make statement, not specified below"
20181002,1,2,8,2,13,16,-1.861315465,0.4,Make optimistic comment
20181002,1,2,9,2,13,8,-3.225806452,0.4,Make optimistic comment
20181002,1,2,14,2,13,8,-4.52173913,0.4,Make optimistic comment
20181002,1,2,40,2,13,8,-3.9408867,0.4,Make optimistic comment
20181002,1,2,24,2,60,10,0.108813928,6,"Engage in material cooperation, not specified below"
20181003,1,2,5,2,11,2,-2.173913043,-0.1,Decline comment
20181003,1,2,5,2,124,2,-2.173913043,-4,"Refuse to yield, not specified below"
20181003,1,2,5,2,192,5,1.507970702,-9.5,Occupy territory
20181003,1,2,2,2,13,3,6.04534005,0.4,Make optimistic comment
20181003,1,2,38,2,20,1,1.62962963,3,"Make an appeal or request, not specified below"
20181003,1,2,9,2,43,3,2.635914333,2.8,Host a visit
20181003,1,2,26,2,43,6,-3.409090909,2.8,Host a visit
20181003,1,2,11,2,120,4,0,-4,"Reject, not specified below"
20181004,1,2,40,2,17,6,2.994791667,0,Engage in symbolic act
20181004,1,2,23,2,20,4,0.91954023,3,"Make an appeal or request, not specified below"
20181004,1,2,40,2,20,10,-1.754385965,3,"Make an appeal or request, not specified below"
20181004,1,2,14,2,60,3,-0.09469697,6,"Engage in material cooperation, not specified below"
20181004,1,2,40,2,60,10,-4.077253219,6,"Engage in material cooperation, not specified below"
20181004,1,2,5,2,70,1,-5.856832972,7,"Provide aid, not specified below"
20181004,1,2,40,2,80,8,-3.099885189,5,"Yield, not specified below"
20181004,1,2,15,2,173,1,3.167420814,-5,"Arrest, detain, or charge with legal action"
20181005,1,2,41,2,20,2,1.401869159,3,"Make an appeal or request, not specified below"
20181005,1,2,20,2,30,6,1.121495327,4,"Express intent to cooperate, not specified below"
20181005,1,2,15,2,43,6,1.086956522,2.8,Host a visit
20181006,1,2,3,2,20,6,-2.291105121,3,"Make an appeal or request, not specified below"
20181006,1,2,20,2,30,6,1.125703565,4,"Express intent to cooperate, not specified below"
20181007,1,2,13,2,20,4,1.402524544,3,"Make an appeal or request, not specified below"
20181008,1,2,40,2,10,3,1.204819277,0,"Make statement, not specified below"
20181008,1,2,2,2,60,1,-0.724375226,6,"Engage in material cooperation, not specified below"
20181009,1,2,35,2,10,2,2.279792746,0,"Make statement, not specified below"
20181009,1,2,23,2,12,10,-5.217391304,-0.4,Make pessimistic comment
20181010,1,2,8,2,141,10,3.483870968,-6.5,"Demonstrate or rally, not specified below"
20181010,1,2,40,2,10,6,0.367647059,0,"Make statement, not specified below"
20181010,1,2,5,2,20,2,0.243309002,3,"Make an appeal or request, not specified below"
20181010,1,2,5,2,60,12,-3.952740706,6,"Engage in material cooperation, not specified below"
20181010,1,2,24,2,111,2,1.153846154,-2,Criticize or denounce
20181011,1,2,10,2,841,8,-4.230118443,7,"Return, release person(s)"
20181011,1,2,40,2,10,10,-2.611367127,0,"Make statement, not specified below"
20181011,1,2,5,2,20,4,0.792079553,3,"Make an appeal or request, not specified below"
20181011,1,2,14,2,20,5,-1.699716714,3,"Make an appeal or request, not specified below"
20181011,1,2,20,2,36,10,-3.219315895,4,Express intent to meet or negotiate
20181011,1,2,32,2,40,6,0.343642612,1,"Consult, not specified below"
20181011,1,2,40,2,40,1,-5.169628433,1,"Consult, not specified below"
20181011,1,2,20,2,42,2,-2.179487179,1.9,Make a visit
20181011,1,2,23,2,46,2,1.01010101,7,Engage in negotiation
20181011,1,2,23,2,57,3,1.438848921,8,Sign formal agreement
20181011,1,2,20,2,70,10,-3.219315895,7,"Provide aid, not specified below"
20181011,1,2,23,2,100,2,1.01010101,-5,"Demand, not specified below"
20181012,1,2,5,2,20,2,0.78125,3,"Make an appeal or request, not specified below"
20181012,1,2,2,2,40,10,-3.237410072,1,"Consult, not specified below"
20181012,1,2,23,2,51,4,3.696857671,3.4,Praise or endorse
20181012,1,2,32,2,51,6,3.696857671,3.4,Praise or endorse
20181012,1,2,23,2,90,3,0.543478261,-2,"Investigate, not specified below"
20181012,1,2,6,2,311,8,-1.51187905,5.2,Express intent to cooperate economically
20181013,1,2,37,2,13,10,-0.482509047,0.4,Make optimistic comment
20181013,1,2,26,2,36,2,-1.01010101,4,Express intent to meet or negotiate
20181014,1,2,40,2,10,2,0,0,"Make statement, not specified below"
20181014,1,2,11,2,13,6,0.315457413,0.4,Make optimistic comment
20181015,1,2,23,2,43,4,-0.19193858,2.8,Host a visit
20181015,1,2,40,2,80,2,-5.110732538,5,"Yield, not specified below"
20181016,1,2,5,2,874,5,0.541376643,10,Retreat or surrender militarily
20181016,1,2,14,2,40,6,1.454545455,1,"Consult, not specified below"
20181016,1,2,40,2,120,10,-1.221640489,-4,"Reject, not specified below"
20181017,1,2,34,2,30,18,-0.224163672,4,"Express intent to cooperate, not specified below"
20181017,1,2,2,2,42,6,4.793608522,1.9,Make a visit
20181017,1,2,14,2,57,2,1.592435929,8,Sign formal agreement
20181018,1,2,24,2,186,3,1.708074534,-10,Assassinate
20181018,1,2,24,2,20,5,3.174603175,3,"Make an appeal or request, not specified below"
20181018,1,2,40,2,36,10,1.935483871,4,Express intent to meet or negotiate
20181018,1,2,40,2,61,6,-2.765388046,6.4,Cooperate economically
20181018,1,2,17,2,311,10,1.515151515,5.2,Express intent to cooperate economically
20181019,1,2,16,2,10,10,0.473933649,0,"Make statement, not specified below"
20181019,1,2,27,2,30,3,1.090512541,4,"Express intent to cooperate, not specified below"
20181019,1,2,40,2,61,6,-2.642796249,6.4,Cooperate economically
20181020,1,2,40,2,61,6,-2.750665484,6.4,Cooperate economically
20181021,1,2,40,2,40,6,-2.216066482,1,"Consult, not specified below"
20181021,1,2,40,2,61,6,-2.726473175,6.4,Cooperate economically
20181022,1,2,30,2,40,2,-3.169014085,1,"Consult, not specified below"
20181022,1,2,42,2,43,8,3.244837758,2.8,Host a visit
20181023,1,2,5,2,40,2,2.889245586,1,"Consult, not specified below"
20181023,1,2,20,2,71,6,-0.44400592,7.4,Provide economic aid
20181024,1,2,30,2,36,6,1.960784314,4,Express intent to meet or negotiate
20181025,1,2,24,2,20,2,-1.47601476,3,"Make an appeal or request, not specified below"
20181025,1,2,27,2,20,2,-1.47601476,3,"Make an appeal or request, not specified below"
20181025,1,2,23,2,120,4,1.452784504,-4,"Reject, not specified below"
20181026,1,2,40,2,130,6,-2.771362587,-4.4,"Threaten, not specified below"
20181027,1,2,31,2,10,35,-2.020242393,0,"Make statement, not specified below"
20181027,1,2,5,2,71,2,-1.571946796,7.4,Provide economic aid
20181027,1,2,2,2,84,2,-1.571946796,7,"Return, release, not specified below"
20181027,1,2,5,2,84,8,-2.836879433,7,"Return, release, not specified below"
20181027,1,2,40,2,130,6,-2.797202797,-4.4,"Threaten, not specified below"
20181028,1,2,30,2,20,1,2.462121212,3,"Make an appeal or request, not specified below"
20181028,1,2,43,2,50,10,1.597444089,3.5,"Engage in diplomatic cooperation, not specified below"
20181029,1,2,43,2,50,10,1.524390244,3.5,"Engage in diplomatic cooperation, not specified below"
20181029,1,2,5,2,60,6,0.292397661,6,"Engage in material cooperation, not specified below"
20181030,1,2,14,2,12,1,-0.064205457,-0.4,Make pessimistic comment
20181030,1,2,5,2,40,2,5.22875817,1,"Consult, not specified below"
20181030,1,2,19,2,51,4,3.937007874,3.4,Praise or endorse
20181030,1,2,40,2,172,6,-3.846153846,-5,"Impose administrative sanctions, not specified below"
20181031,1,2,14,2,12,1,-0.064040986,-0.4,Make pessimistic comment
20181031,1,2,5,2,40,3,1.526717557,1,"Consult, not specified below"
20181101,1,2,13,2,10,3,-4.255319149,0,"Make statement, not specified below"
20181101,1,2,12,2,12,1,-5.604606526,-0.4,Make pessimistic comment
20181101,1,2,14,2,12,2,-0.064040986,-0.4,Make pessimistic comment
20181101,1,2,34,2,20,4,5.052005944,3,"Make an appeal or request, not specified below"
20181101,1,2,25,2,30,2,7.083333333,4,"Express intent to cooperate, not specified below"
20181101,1,2,2,2,42,20,7.339085436,1.9,Make a visit
20181101,1,2,11,2,60,8,1.569506726,6,"Engage in material cooperation, not specified below"
20181101,1,2,23,2,60,2,1.569506726,6,"Engage in material cooperation, not specified below"
20181101,1,2,40,2,61,6,-4.162330905,6.4,Cooperate economically
20181101,1,2,44,2,160,10,-1.069518717,-4,"Reduce relations, not specified below"
20181102,1,2,13,2,10,1,-3.846153846,0,"Make statement, not specified below"
20181102,1,2,9,2,30,6,1.031366295,4,"Express intent to cooperate, not specified below"
20181102,1,2,2,2,42,10,7.509386733,1.9,Make a visit
20181103,1,2,23,2,231,6,0,3.4,Appeal for economic aid
20181103,1,2,5,2,51,5,0.261437908,3.4,Praise or endorse
20181105,1,2,24,2,43,10,1.687763713,2.8,Host a visit
20181106,1,2,5,2,51,20,6.18130229,3.4,Praise or endorse
20181106,1,2,23,2,51,10,1.706484642,3.4,Praise or endorse
20181107,1,2,23,2,30,5,5.23138833,4,"Express intent to cooperate, not specified below"
20181107,1,2,24,2,36,6,3.37972167,4,Express intent to meet or negotiate
20181107,1,2,5,2,51,13,6.606170599,3.4,Praise or endorse
20181108,1,2,4,2,36,5,1.701570681,4,Express intent to meet or negotiate
20181108,1,2,34,2,57,6,0.443786982,8,Sign formal agreement
20181108,1,2,31,2,311,1,-0.632411067,5.2,Express intent to cooperate economically
20181109,1,2,5,2,51,5,0.498132005,3.4,Praise or endorse
20181109,1,2,34,2,57,6,-3.50877193,8,Sign formal agreement
20181110,1,2,14,2,46,6,3.138075314,7,Engage in negotiation
20181110,1,2,34,2,57,12,-0.1116704,8,Sign formal agreement
20181111,1,2,9,2,30,5,-4.302325581,4,"Express intent to cooperate, not specified below"
20181111,1,2,23,2,71,5,-4.302325581,7.4,Provide economic aid
20181112,1,2,5,2,36,3,0.256410256,4,Express intent to meet or negotiate
20181112,1,2,14,2,57,2,1.329394387,8,Sign formal agreement
20181112,1,2,24,2,57,10,4.117647059,8,Sign formal agreement
20181112,1,2,23,2,100,2,3.737024221,-5,"Demand, not specified below"
20181113,1,2,2,2,40,6,2.830188679,1,"Consult, not specified below"
20181114,1,2,23,2,30,8,0,4,"Express intent to cooperate, not specified below"
20181114,1,2,24,2,61,3,-1.351351351,6.4,Cooperate economically
20181114,1,2,2,2,71,10,1.782531194,7.4,Provide economic aid
20181115,1,2,20,2,20,4,0.840336134,3,"Make an appeal or request, not specified below"
20181115,1,2,23,2,30,2,3.791469194,4,"Express intent to cooperate, not specified below"
20181115,1,2,43,2,30,4,3.152364273,4,"Express intent to cooperate, not specified below"
20181115,1,2,23,2,50,18,-2.295617114,3.5,"Engage in diplomatic cooperation, not specified below"
20181115,1,2,2,2,51,4,3.25203252,3.4,Praise or endorse
20181115,1,2,43,2,60,12,0,6,"Engage in material cooperation, not specified below"
20181115,1,2,12,2,114,3,-0.575815739,-2,Complain officially
20181116,1,2,8,2,10,10,-1.374570447,0,"Make statement, not specified below"
20181116,1,2,15,2,36,2,4.52173913,4,Express intent to meet or negotiate
20181116,1,2,28,2,42,6,0.73800738,1.9,Make a visit
20181116,1,2,23,2,50,6,-0.898876404,3.5,"Engage in diplomatic cooperation, not specified below"
20181116,1,2,9,2,111,4,4.915514593,-2,Criticize or denounce
20181117,1,2,23,2,182,8,-0.580046404,-9.5,"Physically assault, not specified below"
20181117,1,2,2,2,100,6,-1.987767584,-5,"Demand, not specified below"
20181118,1,2,8,2,10,10,-1.436265709,0,"Make statement, not specified below"
20181118,1,2,41,2,90,2,0.349659968,-2,"Investigate, not specified below"
20181119,1,2,23,2,100,2,2.943800178,-5,"Demand, not specified below"
20181120,1,2,40,2,20,10,-2.845528455,3,"Make an appeal or request, not specified below"
20181120,1,2,46,2,20,5,2.338376891,3,"Make an appeal or request, not specified below"
20181120,1,2,11,2,40,2,1.364522417,1,"Consult, not specified below"
20181120,1,2,41,2,90,1,0.34965035,-2,"Investigate, not specified below"
20181120,1,2,5,2,311,4,-0.972762646,5.2,Express intent to cooperate economically
20181121,1,2,9,2,36,2,-0.888888889,4,Express intent to meet or negotiate
20181121,1,2,40,2,57,10,-2.167414051,8,Sign formal agreement
20181122,1,2,42,2,138,10,-3.448275862,-7,"Threaten with military force, not specified below"
20181122,1,2,5,2,60,6,0,6,"Engage in material cooperation, not specified below"
20181122,1,2,27,2,60,8,1.546391753,6,"Engage in material cooperation, not specified below"
20181123,1,2,5,2,831,5,-2.642276423,5,Accede to demands for change in leadership
20181123,1,2,42,2,13,3,-5.471698113,0.4,Make optimistic comment
20181123,1,2,9,2,36,1,-0.445682451,4,Express intent to meet or negotiate
20181124,1,2,23,2,10,4,2.473498233,0,"Make statement, not specified below"
20181124,1,2,22,2,40,6,-4.651162791,1,"Consult, not specified below"
20181126,1,2,23,2,43,10,-5.587668593,2.8,Host a visit
20181126,1,2,27,2,60,8,1.529051988,6,"Engage in material cooperation, not specified below"
20181126,1,2,31,2,70,5,1.685393258,7,"Provide aid, not specified below"
20181126,1,2,23,2,100,2,3.159497526,-5,"Demand, not specified below"
20181126,1,2,5,2,111,3,-0.686695279,-2,Criticize or denounce
20181127,1,2,40,2,20,10,3.120124805,3,"Make an appeal or request, not specified below"
20181127,1,2,14,2,80,10,-0.989119683,5,"Yield, not specified below"
20181128,1,2,40,2,10,6,-1.842374616,0,"Make statement, not specified below"
20181128,1,2,24,2,42,2,0.229885057,1.9,Make a visit
20181128,1,2,5,2,60,8,-1.377952756,6,"Engage in material cooperation, not specified below"
20181128,1,2,44,2,111,6,10.57827927,-2,Criticize or denounce
20181129,1,2,40,2,10,6,-1.87007874,0,"Make statement, not specified below"
20181129,1,2,23,2,51,2,2.069857697,3.4,Praise or endorse
20181129,1,2,40,2,57,3,4.899135447,8,Sign formal agreement
20181130,1,2,31,2,15,6,-6.564885496,0,Acknowledge or claim responsibility
20181130,1,2,5,2,10,6,-1.153568854,0,"Make statement, not specified below"
20181130,1,2,14,2,60,2,0.803212851,6,"Engage in material cooperation, not specified below"
20181201,1,2,5,2,46,1,3.472222222,7,Engage in negotiation
20181201,1,2,40,2,80,12,-1.662075298,5,"Yield, not specified below"
20181202,1,2,23,2,42,2,-1.459854015,1.9,Make a visit
20181202,1,2,5,2,71,8,1.123595506,7.4,Provide economic aid
20181202,1,2,40,2,80,6,-0.833333333,5,"Yield, not specified below"
20181203,1,2,40,2,10,54,-4.23601993,0,"Make statement, not specified below"
20181203,1,2,40,2,42,43,-2.013347607,1.9,Make a visit
20181203,1,2,14,2,61,10,-1.069518717,6.4,Cooperate economically
20181203,1,2,2,2,190,5,-4.415182029,-10,"Use conventional military force, not specified below"
20181204,1,2,40,2,841,8,1.096319499,7,"Return, release person(s)"
20181204,1,2,2,2,30,3,1.238390093,4,"Express intent to cooperate, not specified below"
20181204,1,2,40,2,42,7,-0.854700855,1.9,Make a visit
20181205,1,2,5,2,20,4,2.965403624,3,"Make an appeal or request, not specified below"
20181205,1,2,11,2,20,6,0.641025641,3,"Make an appeal or request, not specified below"
20181205,1,2,9,2,42,6,1.385681293,1.9,Make a visit
20181205,1,2,41,2,42,1,2.427184466,1.9,Make a visit
20181206,1,2,23,2,10,2,1.346801347,0,"Make statement, not specified below"
20181206,1,2,40,2,42,5,-2.188183807,1.9,Make a visit
20181206,1,2,41,2,42,1,2.296819788,1.9,Make a visit
20181207,1,2,27,2,71,8,4.522613065,7.4,Provide economic aid
20181207,1,2,35,2,130,3,2.614379085,-4.4,"Threaten, not specified below"
20181208,1,2,5,2,15,6,-3.50877193,0,Acknowledge or claim responsibility
20181208,1,2,5,2,20,2,0.147275405,3,"Make an appeal or request, not specified below"
20181209,1,2,40,2,42,6,4.683195592,1.9,Make a visit
20181209,1,2,31,2,43,2,0.91047041,2.8,Host a visit
20181209,1,2,40,2,43,6,4.683195592,2.8,Host a visit
20181210,1,2,6,2,30,4,4.888268156,4,"Express intent to cooperate, not specified below"
20181210,1,2,9,2,40,3,3.076923077,1,"Consult, not specified below"
20181210,1,2,23,2,40,3,3.359683794,1,"Consult, not specified below"
20181210,1,2,41,2,42,10,-1.822323462,1.9,Make a visit
20181210,1,2,23,2,51,10,2.795698925,3.4,Praise or endorse
20181211,1,2,6,2,42,2,0.282485876,1.9,Make a visit
20181211,1,2,23,2,46,10,1.739130435,7,Engage in negotiation
20181211,1,2,23,2,51,10,2.807775378,3.4,Praise or endorse
20181211,1,2,23,2,90,6,1.09739369,-2,"Investigate, not specified below"
20181211,1,2,14,2,100,4,1.094228563,-5,"Demand, not specified below"
20181212,1,2,41,2,42,6,-0.489396411,1.9,Make a visit
20181213,1,2,4,2,10,6,-1.424050633,0,"Make statement, not specified below"
20181213,1,2,23,2,10,4,1.622971286,0,"Make statement, not specified below"
20181213,1,2,23,2,42,8,0.403098302,1.9,Make a visit
20181213,1,2,27,2,42,1,3.20855615,1.9,Make a visit
20181213,1,2,23,2,111,4,3.344867359,-2,Criticize or denounce
20181214,1,2,12,2,10,2,1.762114537,0,"Make statement, not specified below"
20181214,1,2,5,2,13,2,-0.439238653,0.4,Make optimistic comment
20181214,1,2,23,2,42,12,1.269892462,1.9,Make a visit
20181214,1,2,31,2,42,8,3.086419753,1.9,Make a visit
20181215,1,2,23,2,42,6,0.566572238,1.9,Make a visit
20181215,1,2,14,2,71,2,-1.276595745,7.4,Provide economic aid
20181217,1,2,9,2,20,6,-3.187250996,3,"Make an appeal or request, not specified below"
20181218,1,2,5,2,62,2,1.795472287,7.4,Cooperate militarily
20181218,1,2,24,2,10,10,-2.529510961,0,"Make statement, not specified below"
20181218,1,2,40,2,36,12,-2.690146265,4,Express intent to meet or negotiate
20181218,1,2,23,2,46,4,3.059273423,7,Engage in negotiation
20181218,1,2,35,2,51,4,-4.710144928,3.4,Praise or endorse
20181218,1,2,14,2,57,3,-3.714285714,8,Sign formal agreement
20181219,1,2,20,2,36,6,2.466793169,4,Express intent to meet or negotiate
20181219,1,2,12,2,46,12,-2.021461988,7,Engage in negotiation
20181219,1,2,14,2,57,5,-2.380952381,8,Sign formal agreement
20181219,1,2,20,2,57,2,2.466793169,8,Sign formal agreement
20181219,1,2,5,2,90,6,1.457725948,-2,"Investigate, not specified below"
20181219,1,2,6,2,173,10,-5.495798319,-5,"Arrest, detain, or charge with legal action"
20181220,1,2,8,2,35,1,-1.666666667,7,"Express intent to yield, not specified below"
20181220,1,2,23,2,161,4,-4.029304029,-4,Reduce or break diplomatic relations
20181220,1,2,14,2,12,6,0.503018109,-0.4,Make pessimistic comment
20181220,1,2,34,2,57,6,2.956521739,8,Sign formal agreement
20181221,1,2,13,2,112,10,-3.007518797,-2,"Accuse, not specified below"
20181221,1,2,23,2,120,1,-2.688573562,-4,"Reject, not specified below"
20181222,1,2,13,2,112,10,-2.941176471,-2,"Accuse, not specified below"
20181223,1,2,5,2,42,2,-0.445235975,1.9,Make a visit
20181224,1,2,14,2,60,6,0.226244344,6,"Engage in material cooperation, not specified below"
20181226,1,2,2,2,10,5,-2.251407129,0,"Make statement, not specified below"
20181226,1,2,45,2,12,4,-1.597744361,-0.4,Make pessimistic comment
20181226,1,2,2,2,20,10,6.179775281,3,"Make an appeal or request, not specified below"
20181226,1,2,23,2,57,12,0.781589394,8,Sign formal agreement
20181226,1,2,2,2,61,10,6.25,6.4,Cooperate economically
20181226,1,2,41,2,100,20,0.401512713,-5,"Demand, not specified below"
20181227,1,2,23,2,11,1,2.282157676,-0.1,Decline comment
20181227,1,2,2,2,10,5,-2.339181287,0,"Make statement, not specified below"
20181227,1,2,40,2,57,2,-2.398523985,8,Sign formal agreement
20181227,1,2,40,2,172,12,-5.767029299,-5,"Impose administrative sanctions, not specified below"
20190101,1,2,14,2,42,6,0,1.9,Make a visit
20190103,1,2,14,2,10,1,0.625,0,"Make statement, not specified below"
20190103,1,2,27,2,42,1,1.315789474,1.9,Make a visit
20190103,1,2,43,2,46,8,-2.052785924,7,Engage in negotiation
20190103,1,2,35,2,190,6,0.274223035,-10,"Use conventional military force, not specified below"
20190104,1,2,14,2,10,2,-1.26984127,0,"Make statement, not specified below"
20190104,1,2,31,2,70,10,0.49689441,7,"Provide aid, not specified below"
20190104,1,2,40,2,130,6,-4.909560724,-4.4,"Threaten, not specified below"
20190106,1,2,14,2,10,2,-1.215805471,0,"Make statement, not specified below"
20190106,1,2,40,2,20,4,-2.659069326,3,"Make an appeal or request, not specified below"
20190106,1,2,36,2,40,10,2.945113788,1,"Consult, not specified below"
20190106,1,2,21,2,43,2,0.975609756,2.8,Host a visit
20190106,1,2,23,2,111,6,0.418410042,-2,Criticize or denounce
20190107,1,2,9,2,30,10,2.974828375,4,"Express intent to cooperate, not specified below"
20190108,1,2,42,2,71,6,-4.118404118,7.4,Provide economic aid
20190109,1,2,23,2,10,4,2.898550725,0,"Make statement, not specified below"
20190110,1,2,5,2,211,3,1.647528707,3.4,Appeal for economic cooperation
20190110,1,2,12,2,35,2,0.717703349,7,"Express intent to yield, not specified below"
20190110,1,2,12,2,40,2,0.717703349,1,"Consult, not specified below"
20190110,1,2,19,2,60,4,0.487012987,6,"Engage in material cooperation, not specified below"
20190110,1,2,23,2,60,10,-0.961538462,6,"Engage in material cooperation, not specified below"
20190110,1,2,9,2,84,1,0,7,"Return, release, not specified below"
20190111,1,2,40,2,161,6,-6.574394464,-4,Reduce or break diplomatic relations
20190111,1,2,5,2,190,10,1.428571429,-10,"Use conventional military force, not specified below"
20190112,1,2,2,2,10,10,-2.841918295,0,"Make statement, not specified below"
20190113,1,2,9,2,57,2,-2.898550725,8,Sign formal agreement
20190114,1,2,34,2,60,6,-1.671064204,6,"Engage in material cooperation, not specified below"
20190115,1,2,9,2,51,10,0.81300813,3.4,Praise or endorse
20190116,1,2,9,2,193,10,5.056179775,-10,Fight with small arms and light weapons
20190116,1,2,23,2,128,6,1.591511936,-5,"Defy norms, law"
20190116,1,2,23,2,20,4,-0.718132855,3,"Make an appeal or request, not specified below"
20190116,1,2,23,2,30,5,-1.357466063,4,"Express intent to cooperate, not specified below"
20190116,1,2,14,2,46,3,1.838235294,7,Engage in negotiation
20190117,1,2,8,2,101,12,-5.151792329,-5,"Demand material cooperation, not specified below"
20190117,1,2,22,2,20,2,0.632244468,3,"Make an appeal or request, not specified below"
20190117,1,2,40,2,20,3,3.344481605,3,"Make an appeal or request, not specified below"
20190117,1,2,4,2,40,6,0.757575758,1,"Consult, not specified below"
20190117,1,2,9,2,61,6,-2.777777778,6.4,Cooperate economically
20190118,1,2,8,2,841,10,2.578796562,7,"Return, release person(s)"
20190118,1,2,8,2,84,10,2.578796562,7,"Return, release, not specified below"
20190121,1,2,23,2,13,3,2.602230483,0.4,Make optimistic comment
20190121,1,2,23,2,40,2,2.869757174,1,"Consult, not specified below"
20190122,1,2,41,2,60,5,-1.707390649,6,"Engage in material cooperation, not specified below"
20190122,1,2,19,2,111,2,3.71318822,-2,Criticize or denounce
20190123,1,2,27,2,81,4,1.131221719,5,"Ease administrative sanctions, not specified below"
20190123,1,2,20,2,46,1,-2.437574316,7,Engage in negotiation
20190123,1,2,11,2,114,3,0.163666121,-2,Complain officially
20190124,1,2,23,2,10,2,0.900900901,0,"Make statement, not specified below"
20190124,1,2,46,2,12,5,-2.702702703,-0.4,Make pessimistic comment
20190124,1,2,16,2,46,2,4.782608696,7,Engage in negotiation
20190125,1,2,30,2,40,3,-5.614035088,1,"Consult, not specified below"
20190126,1,2,41,2,10,6,-2.9143898,0,"Make statement, not specified below"
20190127,1,2,14,2,40,10,-0.515463918,1,"Consult, not specified below"
20190127,1,2,17,2,100,6,-1.43442623,-5,"Demand, not specified below"
20190128,1,2,40,2,60,10,-4.196519959,6,"Engage in material cooperation, not specified below"
20190128,1,2,13,2,71,5,0.328947368,7.4,Provide economic aid
20190128,1,2,40,2,112,3,-1.059001513,-2,"Accuse, not specified below"
20190129,1,2,31,2,190,4,-4.929577465,-10,"Use conventional military force, not specified below"
20190130,1,2,23,2,10,4,1.995798319,0,"Make statement, not specified below"
20190131,1,2,19,2,10,6,-0.968992248,0,"Make statement, not specified below"
20190131,1,2,9,2,42,1,-2.158273381,1.9,Make a visit
20190131,1,2,41,2,111,4,0.250941029,-2,Criticize or denounce
20190201,1,2,23,2,42,3,1.379310345,1.9,Make a visit
20190205,1,2,5,2,40,6,0.522875817,1,"Consult, not specified below"
20190206,1,2,23,2,20,10,-3.407407407,3,"Make an appeal or request, not specified below"
20190207,1,2,23,2,42,4,5.067218201,1.9,Make a visit
20190207,1,2,5,2,51,3,1.552795031,3.4,Praise or endorse
20190207,1,2,9,2,111,7,2.358490566,-2,Criticize or denounce
20190208,1,2,23,2,10,4,1.467710372,0,"Make statement, not specified below"
20190208,1,2,23,2,42,4,5.041152263,1.9,Make a visit
20190208,1,2,24,2,42,4,-0.076657723,1.9,Make a visit
20190209,1,2,9,2,40,6,1.587301587,1,"Consult, not specified below"
20190210,1,2,23,2,42,4,5.041152263,1.9,Make a visit
20190210,1,2,5,2,112,6,-4.979811575,-2,"Accuse, not specified below"
20190211,1,2,2,2,41,5,0.510204082,1,Discuss by telephone
20190211,1,2,2,2,10,3,0.510204082,0,"Make statement, not specified below"
20190211,1,2,15,2,20,8,-0.503778338,3,"Make an appeal or request, not specified below"
20190211,1,2,9,2,71,6,-0.27027027,7.4,Provide economic aid
