Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name,TargetCountryName,TargetCountryCodeName,ReceivingCountryName,ReceivingCountryCodeName
20171219,1,1,1,2,40,1,4.651162791,1,Make Public Statement,USA,GOV,USA,BUS
20171219,1,1,1,2,46,12,4.093387521,7,Make pessimistic comment,USA,GOV,USA,BUS
20171219,1,1,1,2,51,12,1.567242887,3.4,Make pessimistic comment,USA,GOV,USA,BUS
20171219,1,1,1,2,60,2,2.8,6,Appeal,USA,GOV,USA,BUS
20171219,1,1,1,2,70,6,5.731114435,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20171219,1,1,1,2,73,4,2.641509434,7.4,Consult,USA,GOV,USA,BUS
20171219,1,1,1,2,90,58,-3.252834268,-2,#N/A,USA,GOV,USA,BUS
20171219,1,1,1,2,111,3,-4.604691573,-2,Express intent to cooperate,USA,GOV,USA,BUS
20171219,1,1,1,2,112,12,-3.457386354,-2,Make pessimistic comment,USA,GOV,USA,BUS
20171219,1,1,1,2,114,1,-0.619195046,-2,Make Public Statement,USA,GOV,USA,BUS
20171219,1,1,1,2,115,3,-1.200686106,-2,Express intent to cooperate,USA,GOV,USA,BUS
20171219,1,1,1,2,130,1,-0.619195046,-4.4,Make Public Statement,USA,GOV,USA,BUS
20171219,1,1,1,2,172,29,-2.890945953,-5,#N/A,USA,GOV,USA,BUS
20171220,1,1,1,2,15,20,-11.77832308,0,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20171220,1,1,1,2,10,41,-2.145119663,0,Discuss by telephone,USA,GOV,USA,BUS
20171220,1,1,1,2,13,10,-6.020942408,0.4,"Make statement, not specified below",USA,GOV,USA,BUS
20171220,1,1,1,2,20,39,-0.460045675,3,Express intent to mediate,USA,GOV,USA,BUS
20171220,1,1,1,2,43,12,-0.000271144,2.8,Make pessimistic comment,USA,GOV,USA,BUS
20171220,1,1,1,2,46,6,4.325032765,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20171220,1,1,1,2,51,4,3.209309252,3.4,Consult,USA,GOV,USA,BUS
20171220,1,1,1,2,70,4,4.325032765,7,Consult,USA,GOV,USA,BUS
20171220,1,1,1,2,71,1,1.823281907,7.4,Make Public Statement,USA,GOV,USA,BUS
20171220,1,1,1,2,90,13,-3.515540969,-2,Make optimistic comment,USA,GOV,USA,BUS
20171220,1,1,1,2,100,10,-3.412073491,-5,"Make statement, not specified below",USA,GOV,USA,BUS
20171220,1,1,1,2,110,10,-1.468152995,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20171220,1,1,1,2,111,3,-4.749568221,-2,Express intent to cooperate,USA,GOV,USA,BUS
20171220,1,1,1,2,112,7,-7.822813245,-2,Provide Aid,USA,GOV,USA,BUS
20171220,1,1,1,2,173,8,-3.063547758,-5,Yield,USA,GOV,USA,BUS
20171221,1,1,1,2,15,10,-13.10344828,0,"Make statement, not specified below",USA,GOV,USA,BUS
20171221,1,1,1,2,17,5,-1.904761905,0,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20171221,1,1,1,2,193,2,-7.731958763,-10,Appeal,USA,GOV,USA,BUS
20171221,1,1,1,2,10,17,-2.086496781,0,Engage in symbolic act,USA,GOV,USA,BUS
20171221,1,1,1,2,12,10,-5.431619787,-0.4,"Make statement, not specified below",USA,GOV,USA,BUS
20171221,1,1,1,2,13,10,-3.559082363,0.4,"Make statement, not specified below",USA,GOV,USA,BUS
20171221,1,1,1,2,14,3,3.440366972,0,Express intent to cooperate,USA,GOV,USA,BUS
20171221,1,1,1,2,20,55,0.961075946,3,Apologize,USA,GOV,USA,BUS
20171221,1,1,1,2,30,6,-5.041609336,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20171221,1,1,1,2,33,3,2.98102981,5.2,Express intent to cooperate,USA,GOV,USA,BUS
20171221,1,1,1,2,36,1,5.846774194,4,Make Public Statement,USA,GOV,USA,BUS
20171221,1,1,1,2,40,10,-0.493267018,1,"Make statement, not specified below",USA,GOV,USA,BUS
20171221,1,1,1,2,42,4,3.111066184,1.9,Consult,USA,GOV,USA,BUS
20171221,1,1,1,2,43,19,0.26237384,2.8,Express accord,USA,GOV,USA,BUS
20171221,1,1,1,2,46,2,-1.612903226,7,Appeal,USA,GOV,USA,BUS
20171221,1,1,1,2,51,22,-0.634659861,3.4,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20171221,1,1,1,2,70,1,-0.285918513,7,Make Public Statement,USA,GOV,USA,BUS
20171221,1,1,1,2,90,8,-1.865956145,-2,Yield,USA,GOV,USA,BUS
20171221,1,1,1,2,100,3,-0.622083981,-5,Express intent to cooperate,USA,GOV,USA,BUS
20171221,1,1,1,2,110,10,-0.686498856,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20171221,1,1,1,2,111,3,3.440366972,-2,Express intent to cooperate,USA,GOV,USA,BUS
20171221,1,1,1,2,112,8,-8.056304283,-2,Yield,USA,GOV,USA,BUS
20171221,1,1,1,2,115,12,-1.26916221,-2,Make pessimistic comment,USA,GOV,USA,BUS
20171221,1,1,1,2,172,6,-2.339181287,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20171221,1,1,1,2,173,4,-6.34379793,-5,Consult,USA,GOV,USA,BUS
20171221,1,1,1,2,190,3,-4.511278195,-10,Express intent to cooperate,USA,GOV,USA,BUS
20171221,1,1,1,2,311,2,-2.791878173,5.2,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,17,1,-2.137767221,0,Make Public Statement,USA,GOV,USA,BUS
20171222,1,1,1,2,831,4,-1.369863014,5,Consult,USA,GOV,USA,BUS
20171222,1,1,1,2,10,31,-1.255152413,0,"Express intent to engage in material cooperation, not specified below",USA,GOV,USA,BUS
20171222,1,1,1,2,12,2,-2.116402116,-0.4,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,13,2,-4.151838671,0.4,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,14,5,-1.69992609,0,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20171222,1,1,1,2,20,91,-0.857580353,3,"Investigate crime, corruption",USA,GOV,USA,BUS
20171222,1,1,1,2,30,17,-3.582514299,4,Engage in symbolic act,USA,GOV,USA,BUS
20171222,1,1,1,2,33,2,4.255319149,5.2,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,40,2,0.51457976,1,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,42,2,2.431158521,1.9,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,46,1,1.898734177,7,Make Public Statement,USA,GOV,USA,BUS
20171222,1,1,1,2,51,28,1.177314,3.4,Appeal to engage in or accept mediation,USA,GOV,USA,BUS
20171222,1,1,1,2,57,16,-3.101375736,8,Deny responsibility,USA,GOV,USA,BUS
20171222,1,1,1,2,71,2,4.90797546,7.4,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,84,2,-3.409090909,7,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,100,12,0,-5,Make pessimistic comment,USA,GOV,USA,BUS
20171222,1,1,1,2,111,4,-1.369863014,-2,Consult,USA,GOV,USA,BUS
20171222,1,1,1,2,112,4,-7.114624506,-2,Consult,USA,GOV,USA,BUS
20171222,1,1,1,2,115,6,-4.270462633,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20171222,1,1,1,2,120,4,0.788954635,-4,Consult,USA,GOV,USA,BUS
20171222,1,1,1,2,130,2,-3.409090909,-4.4,Appeal,USA,GOV,USA,BUS
20171222,1,1,1,2,172,12,-6.701732774,-5,Make pessimistic comment,USA,GOV,USA,BUS
20171223,1,1,1,2,55,3,-2.582159624,7,Express intent to cooperate,USA,GOV,USA,BUS
20171223,1,1,1,2,10,22,0.880504741,0,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20171223,1,1,1,2,13,2,-3.788748565,0.4,Appeal,USA,GOV,USA,BUS
20171223,1,1,1,2,14,6,2.155172414,0,Engage in Material Cooperation,USA,GOV,USA,BUS
20171223,1,1,1,2,20,12,-0.227284474,3,Make pessimistic comment,USA,GOV,USA,BUS
20171223,1,1,1,2,36,1,-0.333889816,4,Make Public Statement,USA,GOV,USA,BUS
20171223,1,1,1,2,46,6,4.838709677,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20171223,1,1,1,2,51,12,1.449456128,3.4,Make pessimistic comment,USA,GOV,USA,BUS
20171223,1,1,1,2,57,2,-4.804270463,8,Appeal,USA,GOV,USA,BUS
20171223,1,1,1,2,71,2,-0.991884581,7.4,Appeal,USA,GOV,USA,BUS
20171223,1,1,1,2,110,3,-3.127572016,-2,Express intent to cooperate,USA,GOV,USA,BUS
20171223,1,1,1,2,111,10,0,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20171223,1,1,1,2,130,2,-1.298701299,-4.4,Appeal,USA,GOV,USA,BUS
20171223,1,1,1,2,172,6,-5.074626866,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20171224,1,1,1,2,81,2,-2.88153682,5,Appeal,USA,GOV,USA,BUS
20171224,1,1,1,2,10,4,1.218757867,0,Consult,USA,GOV,USA,BUS
20171224,1,1,1,2,13,1,2.040816327,0.4,Make Public Statement,USA,GOV,USA,BUS
20171224,1,1,1,2,20,12,0.883267186,3,Make pessimistic comment,USA,GOV,USA,BUS
20171224,1,1,1,2,30,2,0.949367089,4,Appeal,USA,GOV,USA,BUS
20171224,1,1,1,2,40,1,4.651162791,1,Make Public Statement,USA,GOV,USA,BUS
20171224,1,1,1,2,42,2,4.466501241,1.9,Appeal,USA,GOV,USA,BUS
20171224,1,1,1,2,51,2,0.949367089,3.4,Appeal,USA,GOV,USA,BUS
20171224,1,1,1,2,71,13,-0.537359776,7.4,Make optimistic comment,USA,GOV,USA,BUS
20171224,1,1,1,2,111,11,2.482073911,-2,Decline comment,USA,GOV,USA,BUS
20171224,1,1,1,2,112,10,-3.978300181,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20171225,1,1,1,2,17,4,2.631578947,0,Consult,USA,GOV,USA,BUS
20171225,1,1,1,2,81,2,-2.990430622,5,Appeal,USA,GOV,USA,BUS
20171225,1,1,1,2,20,4,-1.532652702,3,Consult,USA,GOV,USA,BUS
20171225,1,1,1,2,30,12,0.280885095,4,Make pessimistic comment,USA,GOV,USA,BUS
20171225,1,1,1,2,40,2,2.040816327,1,Appeal,USA,GOV,USA,BUS
20171225,1,1,1,2,42,4,2.631578947,1.9,Consult,USA,GOV,USA,BUS
20171225,1,1,1,2,51,12,-0.100764026,3.4,Make pessimistic comment,USA,GOV,USA,BUS
20171225,1,1,1,2,71,6,-3.324348607,7.4,Engage in Material Cooperation,USA,GOV,USA,BUS
20171225,1,1,1,2,84,2,2.040816327,7,Appeal,USA,GOV,USA,BUS
20171225,1,1,1,2,172,1,-1.700680272,-5,Make Public Statement,USA,GOV,USA,BUS
20171226,1,1,1,2,55,2,-3.829787234,7,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,10,14,-3.244462736,0,Consider policy option,USA,GOV,USA,BUS
20171226,1,1,1,2,12,2,-2.777777778,-0.4,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,13,2,-3.253012048,0.4,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,40,4,0.768472465,1,Consult,USA,GOV,USA,BUS
20171226,1,1,1,2,46,6,-7.01754386,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20171226,1,1,1,2,57,2,-0.78369906,8,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,60,3,-5.985226709,6,Express intent to cooperate,USA,GOV,USA,BUS
20171226,1,1,1,2,84,2,2.312138728,7,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,112,2,-9.078212291,-2,Appeal,USA,GOV,USA,BUS
20171226,1,1,1,2,115,8,-5.142727876,-2,Yield,USA,GOV,USA,BUS
20171226,1,1,1,2,120,4,-0.081967213,-4,Consult,USA,GOV,USA,BUS
20171226,1,1,1,2,172,6,-5.775075988,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20171227,1,1,1,2,831,7,-0.793650794,5,Provide Aid,USA,GOV,USA,BUS
20171227,1,1,1,2,10,2,2.564102564,0,Appeal,USA,GOV,USA,BUS
20171227,1,1,1,2,13,2,0.318471338,0.4,Appeal,USA,GOV,USA,BUS
20171227,1,1,1,2,20,2,-2.341519132,3,Appeal,USA,GOV,USA,BUS
20171227,1,1,1,2,26,10,-1.367535272,4,"Make statement, not specified below",USA,GOV,USA,BUS
20171227,1,1,1,2,30,10,0.252143217,4,"Make statement, not specified below",USA,GOV,USA,BUS
20171227,1,1,1,2,42,8,2.071228283,1.9,Yield,USA,GOV,USA,BUS
20171227,1,1,1,2,46,10,0.838779161,7,"Make statement, not specified below",USA,GOV,USA,BUS
20171227,1,1,1,2,57,2,-0.591715976,8,Appeal,USA,GOV,USA,BUS
20171227,1,1,1,2,71,7,-0.702254298,7.4,Provide Aid,USA,GOV,USA,BUS
20171227,1,1,1,2,100,12,-2.658055655,-5,Make pessimistic comment,USA,GOV,USA,BUS
20171227,1,1,1,2,112,6,-3.47129506,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20171227,1,1,1,2,190,4,0.796812749,-10,Consult,USA,GOV,USA,BUS
20171228,1,1,1,2,18,2,1.447277739,3.4,Appeal,USA,GOV,USA,BUS
20171228,1,1,1,2,353,5,-1.438848921,7,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20171228,1,1,1,2,831,14,-1.643356643,5,Consider policy option,USA,GOV,USA,BUS
20171228,1,1,1,2,174,6,-6.428571429,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20171228,1,1,1,2,14,6,0.987200805,0,Engage in Material Cooperation,USA,GOV,USA,BUS
20171228,1,1,1,2,20,24,-3.856608419,3,"Appeal for political reform, not specified below",USA,GOV,USA,BUS
20171228,1,1,1,2,26,8,-1.27565201,4,Yield,USA,GOV,USA,BUS
20171228,1,1,1,2,36,4,0.331345262,4,Consult,USA,GOV,USA,BUS
20171228,1,1,1,2,40,2,-0.35984167,1,Appeal,USA,GOV,USA,BUS
20171228,1,1,1,2,42,5,-1.438848921,1.9,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20171228,1,1,1,2,43,23,0.332176308,2.8,"Appeal for aid, not specified below",USA,GOV,USA,BUS
20171228,1,1,1,2,50,9,1.480586344,3.5,Investigate,USA,GOV,USA,BUS
20171228,1,1,1,2,51,4,2.699386503,3.4,Consult,USA,GOV,USA,BUS
20171228,1,1,1,2,57,2,-0.580551524,8,Appeal,USA,GOV,USA,BUS
20171228,1,1,1,2,60,2,0.621118012,6,Appeal,USA,GOV,USA,BUS
20171228,1,1,1,2,80,4,-0.546448087,5,Consult,USA,GOV,USA,BUS
20171228,1,1,1,2,111,6,0.724637681,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20171228,1,1,1,2,112,4,-3.270223752,-2,Consult,USA,GOV,USA,BUS
20171228,1,1,1,2,160,2,-3.333333333,-4,Appeal,USA,GOV,USA,BUS
20171229,1,1,1,2,214,4,-1.464128843,3.4,Consult,USA,GOV,USA,BUS
20171229,1,1,1,2,231,6,-0.628366248,3.4,Engage in Material Cooperation,USA,GOV,USA,BUS
20171229,1,1,1,2,841,10,-2.189781022,7,"Make statement, not specified below",USA,GOV,USA,BUS
20171229,1,1,1,2,10,14,-5.033158391,0,Consider policy option,USA,GOV,USA,BUS
20171229,1,1,1,2,13,2,-0.112612613,0.4,Appeal,USA,GOV,USA,BUS
20171229,1,1,1,2,20,22,-4.384612677,3,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20171229,1,1,1,2,26,4,-1.315789474,4,Consult,USA,GOV,USA,BUS
20171229,1,1,1,2,42,3,-4.954954955,1.9,Express intent to cooperate,USA,GOV,USA,BUS
20171229,1,1,1,2,43,1,0,2.8,Make Public Statement,USA,GOV,USA,BUS
20171229,1,1,1,2,50,84,1.590816916,3.5,"Return, release, not specified below",USA,GOV,USA,BUS
20171229,1,1,1,2,51,24,0.682750714,3.4,"Appeal for political reform, not specified below",USA,GOV,USA,BUS
20171229,1,1,1,2,57,2,-0.502512563,8,Appeal,USA,GOV,USA,BUS
20171229,1,1,1,2,100,6,-1.749539595,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20171229,1,1,1,2,110,10,-1.749539595,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20171229,1,1,1,2,160,9,-2.788662593,-4,Investigate,USA,GOV,USA,BUS
20171229,1,1,1,2,190,10,-8.794788274,-10,"Make statement, not specified below",USA,GOV,USA,BUS
20171230,1,1,1,2,214,2,-1.378359752,3.4,Appeal,USA,GOV,USA,BUS
20171230,1,1,1,2,81,7,2.010050251,5,Provide Aid,USA,GOV,USA,BUS
20171230,1,1,1,2,193,4,-6.329113924,-10,Consult,USA,GOV,USA,BUS
20171230,1,1,1,2,10,5,-2.670226969,0,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20171230,1,1,1,2,20,22,-3.052205075,3,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20171230,1,1,1,2,40,3,-1.98019802,1,Express intent to cooperate,USA,GOV,USA,BUS
20171230,1,1,1,2,50,9,1.525054466,3.5,Investigate,USA,GOV,USA,BUS
20171230,1,1,1,2,51,10,-7.522444405,3.4,"Make statement, not specified below",USA,GOV,USA,BUS
20171230,1,1,1,2,57,2,-0.502512563,8,Appeal,USA,GOV,USA,BUS
20171230,1,1,1,2,173,2,2.216748768,-5,Appeal,USA,GOV,USA,BUS
20171231,1,1,1,2,10,2,6.625258799,0,Appeal,USA,GOV,USA,BUS
20171231,1,1,1,2,20,12,-1.938788074,3,Make pessimistic comment,USA,GOV,USA,BUS
20171231,1,1,1,2,51,6,-3.597122302,3.4,Engage in Material Cooperation,USA,GOV,USA,BUS
20171231,1,1,1,2,57,6,0.462962963,8,Engage in Material Cooperation,USA,GOV,USA,BUS
20171231,1,1,1,2,90,72,-3.467370712,-2,Provide military aid,USA,GOV,USA,BUS
20171231,1,1,1,2,112,4,-3.038674033,-2,Consult,USA,GOV,USA,BUS
20171231,1,1,1,2,190,4,-3.225806452,-10,Consult,USA,GOV,USA,BUS
20180101,1,1,1,2,81,4,-2.053364754,5,Consult,USA,GOV,USA,BUS
20180101,1,1,1,2,12,2,-1.946902655,-0.4,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,14,10,1.006711409,0,"Make statement, not specified below",USA,GOV,USA,BUS
20180101,1,1,1,2,70,2,-1.194029851,7,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,71,1,-2.204261572,7.4,Make Public Statement,USA,GOV,USA,BUS
20180101,1,1,1,2,90,2,-5.81257414,-2,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,100,2,-3.8647343,-5,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,120,2,-0.234741784,-4,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,173,2,-0.953516091,-5,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,190,2,-3.278688525,-10,Appeal,USA,GOV,USA,BUS
20180101,1,1,1,2,311,1,-2.204261572,5.2,Make Public Statement,USA,GOV,USA,BUS
20180102,1,1,1,2,105,4,-0.980392157,-5,Consult,USA,GOV,USA,BUS
20180102,1,1,1,2,1124,2,-0.55401662,-2,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,129,4,-1.003832816,-5,Consult,USA,GOV,USA,BUS
20180102,1,1,1,2,182,4,-0.283848992,-9.5,Consult,USA,GOV,USA,BUS
20180102,1,1,1,2,10,3,-1.484230056,0,Express intent to cooperate,USA,GOV,USA,BUS
20180102,1,1,1,2,13,2,-1.484230056,0.4,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,20,33,0.127400258,3,"Express intent to provide material aid, not specified below",USA,GOV,USA,BUS
20180102,1,1,1,2,30,6,-3.846153846,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20180102,1,1,1,2,36,6,-0.270635995,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20180102,1,1,1,2,40,16,-2.867002074,1,Deny responsibility,USA,GOV,USA,BUS
20180102,1,1,1,2,42,10,0.087336245,1.9,"Make statement, not specified below",USA,GOV,USA,BUS
20180102,1,1,1,2,43,6,-0.536398467,2.8,Engage in Material Cooperation,USA,GOV,USA,BUS
20180102,1,1,1,2,46,2,-0.55401662,7,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,51,6,1.852397194,3.4,Engage in Material Cooperation,USA,GOV,USA,BUS
20180102,1,1,1,2,71,8,0.524156253,7.4,Yield,USA,GOV,USA,BUS
20180102,1,1,1,2,73,1,0.677966102,7.4,Make Public Statement,USA,GOV,USA,BUS
20180102,1,1,1,2,90,2,-6.505102041,-2,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,100,3,0.558269365,-5,Express intent to cooperate,USA,GOV,USA,BUS
20180102,1,1,1,2,110,2,-0.502512563,-2,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,112,2,-10.56179775,-2,Appeal,USA,GOV,USA,BUS
20180102,1,1,1,2,120,6,-3.357314149,-4,Engage in Material Cooperation,USA,GOV,USA,BUS
20180102,1,1,1,2,130,4,-0.980392157,-4.4,Consult,USA,GOV,USA,BUS
20180102,1,1,1,2,172,12,-2.253534957,-5,Make pessimistic comment,USA,GOV,USA,BUS
20180102,1,1,1,2,190,3,-0.67114094,-10,Express intent to cooperate,USA,GOV,USA,BUS
20180103,1,1,1,2,72,6,-4.55311973,8.3,Engage in Material Cooperation,USA,GOV,USA,BUS
20180103,1,1,1,2,81,15,-1.072592426,5,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20180103,1,1,1,2,10,3,-1.38730816,0,Express intent to cooperate,USA,GOV,USA,BUS
20180103,1,1,1,2,12,2,-1.856763926,-0.4,Appeal,USA,GOV,USA,BUS
20180103,1,1,1,2,13,2,2.770233569,0.4,Appeal,USA,GOV,USA,BUS
20180103,1,1,1,2,20,26,-1.148829164,3,Appeal to others to meet or negotiate,USA,GOV,USA,BUS
20180103,1,1,1,2,31,5,4.702970297,5.2,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20180103,1,1,1,2,36,2,3.113812649,4,Appeal,USA,GOV,USA,BUS
20180103,1,1,1,2,40,25,2.445910897,1,"Appeal to yield, not specified below",USA,GOV,USA,BUS
20180103,1,1,1,2,43,2,-5.836575875,2.8,Appeal,USA,GOV,USA,BUS
20180103,1,1,1,2,46,6,0.93708166,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20180103,1,1,1,2,51,4,-3.059604619,3.4,Consult,USA,GOV,USA,BUS
20180103,1,1,1,2,70,8,-6.666666667,7,Yield,USA,GOV,USA,BUS
20180103,1,1,1,2,71,7,-2.362194655,7.4,Provide Aid,USA,GOV,USA,BUS
20180103,1,1,1,2,90,21,-3.367754826,-2,"Appeal for material cooperation, not specified below",USA,GOV,USA,BUS
20180103,1,1,1,2,100,2,-2.089552239,-5,Appeal,USA,GOV,USA,BUS
20180103,1,1,1,2,114,8,-0.940860215,-2,Yield,USA,GOV,USA,BUS
20180103,1,1,1,2,130,3,-4.545454545,-4.4,Express intent to cooperate,USA,GOV,USA,BUS
20180103,1,1,1,2,172,10,-4.761904762,-5,"Make statement, not specified below",USA,GOV,USA,BUS
20180103,1,1,1,2,173,2,-0.871731009,-5,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,81,11,-2.994361482,5,Decline comment,USA,GOV,USA,BUS
20180104,1,1,1,2,833,10,1.158748552,5,"Make statement, not specified below",USA,GOV,USA,BUS
20180104,1,1,1,2,192,6,-1.01010101,-9.5,Engage in Material Cooperation,USA,GOV,USA,BUS
20180104,1,1,1,2,195,2,0.613496933,-10,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,10,19,-0.95407751,0,Express accord,USA,GOV,USA,BUS
20180104,1,1,1,2,13,17,-0.984913585,0.4,Engage in symbolic act,USA,GOV,USA,BUS
20180104,1,1,1,2,14,18,0.781726471,0,Make empathetic comment,USA,GOV,USA,BUS
20180104,1,1,1,2,20,13,-0.609834553,3,Make optimistic comment,USA,GOV,USA,BUS
20180104,1,1,1,2,26,8,2.752293578,4,Yield,USA,GOV,USA,BUS
20180104,1,1,1,2,30,11,-1.5355279,4,Decline comment,USA,GOV,USA,BUS
20180104,1,1,1,2,31,10,0.310559006,5.2,"Make statement, not specified below",USA,GOV,USA,BUS
20180104,1,1,1,2,40,2,-0.490998363,1,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,43,6,1.765791547,2.8,Engage in Material Cooperation,USA,GOV,USA,BUS
20180104,1,1,1,2,51,5,3.183169812,3.4,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20180104,1,1,1,2,71,2,-2.631578947,7.4,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,80,4,3.520652963,5,Consult,USA,GOV,USA,BUS
20180104,1,1,1,2,90,2,-3.069657615,-2,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,100,2,-0.277777778,-5,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,111,3,1.47299509,-2,Express intent to cooperate,USA,GOV,USA,BUS
20180104,1,1,1,2,112,5,-0.77092511,-2,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20180104,1,1,1,2,120,4,-1.459854015,-4,Consult,USA,GOV,USA,BUS
20180104,1,1,1,2,163,6,-2.857142857,-8,Engage in Material Cooperation,USA,GOV,USA,BUS
20180104,1,1,1,2,173,2,-7.272727273,-5,Appeal,USA,GOV,USA,BUS
20180104,1,1,1,2,190,15,-1.721873252,-10,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20180105,1,1,1,2,83,2,-1.711491443,5,Appeal,USA,GOV,USA,BUS
20180105,1,1,1,2,841,2,1.246105919,7,Appeal,USA,GOV,USA,BUS
20180105,1,1,1,2,1124,6,-1.201602136,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20180105,1,1,1,2,183,2,-0.933786078,-10,Appeal,USA,GOV,USA,BUS
20180105,1,1,1,2,10,21,-2.528812367,0,"Appeal for material cooperation, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,13,17,-0.142792247,0.4,Engage in symbolic act,USA,GOV,USA,BUS
20180105,1,1,1,2,14,11,-2.038625887,0,Decline comment,USA,GOV,USA,BUS
20180105,1,1,1,2,20,20,-1.668334167,3,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,30,7,-0.745819461,4,Provide Aid,USA,GOV,USA,BUS
20180105,1,1,1,2,31,10,3.397027601,5.2,"Make statement, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,36,10,1.606425703,4,"Make statement, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,40,26,-1.507052331,1,Appeal to others to meet or negotiate,USA,GOV,USA,BUS
20180105,1,1,1,2,42,10,-0.982800983,1.9,"Make statement, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,43,4,-4.464285714,2.8,Consult,USA,GOV,USA,BUS
20180105,1,1,1,2,51,17,-2.548892657,3.4,Engage in symbolic act,USA,GOV,USA,BUS
20180105,1,1,1,2,57,2,-0.793650794,8,Appeal,USA,GOV,USA,BUS
20180105,1,1,1,2,60,10,0.81300813,6,"Make statement, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,70,10,1.315789474,7,"Make statement, not specified below",USA,GOV,USA,BUS
20180105,1,1,1,2,71,1,3.854389722,7.4,Make Public Statement,USA,GOV,USA,BUS
20180105,1,1,1,2,84,2,1.246105919,7,Appeal,USA,GOV,USA,BUS
