Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name,TargetCountryName,TargetCountryCodeName,ReceivingCountryName,ReceivingCountryCodeName
20161115,1,2,1,1,71,14,-1.184476488,7.4,Consider policy option,USA,BUS,USA,GOV
20161115,1,2,1,1,80,10,-1.324707332,5,"Make statement, not specified below",USA,BUS,USA,GOV
20161115,1,2,1,1,90,22,-0.385604182,-2,Appeal for diplomatic cooperation (such as policy support),USA,BUS,USA,GOV
20161115,1,2,1,1,110,11,-4.338892747,-2,Decline comment,USA,BUS,USA,GOV
20161115,1,2,1,1,112,82,-3.15661467,-2,Ease political dissent,USA,BUS,USA,GOV
20161115,1,2,1,1,120,5,0.545082476,-4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161115,1,2,1,1,130,15,-1.622837938,-4.4,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161115,1,2,1,1,160,2,0,-4,Appeal,USA,BUS,USA,GOV
20161115,1,2,1,1,172,6,-3.244274809,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161115,1,2,1,1,190,12,-1.840701059,-10,Make pessimistic comment,USA,BUS,USA,GOV
20161115,1,2,1,1,193,2,2.724885095,-10,Appeal,USA,BUS,USA,GOV
20161116,1,2,1,1,10,9,-0.344708229,0,Investigate,USA,BUS,USA,GOV
20161116,1,2,1,1,12,10,-4.453441296,-0.4,"Make statement, not specified below",USA,BUS,USA,GOV
20161116,1,2,1,1,13,6,-0.646727134,0.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161116,1,2,1,1,14,6,-5.010438413,0,Engage in Material Cooperation,USA,BUS,USA,GOV
20161116,1,2,1,1,20,10,1.076122063,3,"Make statement, not specified below",USA,BUS,USA,GOV
20161116,1,2,1,1,30,1,-4.050632911,4,Make Public Statement,USA,BUS,USA,GOV
20161116,1,2,1,1,36,8,1.299579659,4,Yield,USA,BUS,USA,GOV
20161116,1,2,1,1,40,15,-3.420692931,1,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161116,1,2,1,1,42,18,-0.123323013,1.9,Make empathetic comment,USA,BUS,USA,GOV
20161116,1,2,1,1,43,20,2.81821624,2.8,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161116,1,2,1,1,46,14,0.528264206,7,Consider policy option,USA,BUS,USA,GOV
20161116,1,2,1,1,51,27,-0.228423247,3.4,Appeal to others to settle dispute,USA,BUS,USA,GOV
20161116,1,2,1,1,57,3,-0.742574257,8,Express intent to cooperate,USA,BUS,USA,GOV
20161116,1,2,1,1,70,4,3.906078,7,Consult,USA,BUS,USA,GOV
20161116,1,2,1,1,111,2,0.726141079,-2,Appeal,USA,BUS,USA,GOV
20161116,1,2,1,1,112,90,-3.385811816,-2,"Investigate, not specified below",USA,BUS,USA,GOV
20161116,1,2,1,1,173,2,0.775193798,-5,Appeal,USA,BUS,USA,GOV
20161116,1,2,1,1,192,2,-2.053386935,-9.5,Appeal,USA,BUS,USA,GOV
20161117,1,2,1,1,25,12,-1.796179961,-0.3,Make pessimistic comment,USA,BUS,USA,GOV
20161117,1,2,1,1,831,6,0.896860987,5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161117,1,2,1,1,186,10,3.799392097,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161117,1,2,1,1,10,36,0.275418111,0,Express intent to meet or negotiate,USA,BUS,USA,GOV
20161117,1,2,1,1,12,15,0.786516854,-0.4,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161117,1,2,1,1,13,12,1.36215016,0.4,Make pessimistic comment,USA,BUS,USA,GOV
20161117,1,2,1,1,20,31,-0.57559326,3,"Express intent to engage in material cooperation, not specified below",USA,BUS,USA,GOV
20161117,1,2,1,1,30,12,-0.006469066,4,Make pessimistic comment,USA,BUS,USA,GOV
20161117,1,2,1,1,31,20,0.612208063,5.2,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161117,1,2,1,1,36,52,-0.670302992,4,Defend verbally,USA,BUS,USA,GOV
20161117,1,2,1,1,40,51,-3.148980637,1,Praise or endorse,USA,BUS,USA,GOV
20161117,1,2,1,1,42,14,-0.026019595,1.9,Consider policy option,USA,BUS,USA,GOV
20161117,1,2,1,1,43,3,2.535700365,2.8,Express intent to cooperate,USA,BUS,USA,GOV
20161117,1,2,1,1,46,2,3.488372093,7,Appeal,USA,BUS,USA,GOV
20161117,1,2,1,1,51,21,2.25369375,3.4,"Appeal for material cooperation, not specified below",USA,BUS,USA,GOV
20161117,1,2,1,1,70,2,3.203427872,7,Appeal,USA,BUS,USA,GOV
20161117,1,2,1,1,80,2,1.149425287,5,Appeal,USA,BUS,USA,GOV
20161117,1,2,1,1,84,3,3.925845147,7,Express intent to cooperate,USA,BUS,USA,GOV
20161117,1,2,1,1,90,5,0.230149597,-2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161117,1,2,1,1,111,14,-1.493070579,-2,Consider policy option,USA,BUS,USA,GOV
20161117,1,2,1,1,112,10,-1.492537313,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161117,1,2,1,1,120,4,0.534759358,-4,Consult,USA,BUS,USA,GOV
20161117,1,2,1,1,130,2,0.714285714,-4.4,Appeal,USA,BUS,USA,GOV
20161118,1,2,1,1,138,4,1.447178003,-7,Consult,USA,BUS,USA,GOV
20161118,1,2,1,1,141,3,2.789886661,-6.5,Express intent to cooperate,USA,BUS,USA,GOV
20161118,1,2,1,1,161,4,0.172562554,-4,Consult,USA,BUS,USA,GOV
20161118,1,2,1,1,10,44,0.38957125,0,Meet at a ”third” location,USA,BUS,USA,GOV
20161118,1,2,1,1,13,3,0.67114094,0.4,Express intent to cooperate,USA,BUS,USA,GOV
20161118,1,2,1,1,20,29,-0.06004757,3,#N/A,USA,BUS,USA,GOV
20161118,1,2,1,1,40,31,0.495933577,1,"Express intent to engage in material cooperation, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,42,24,0.164965966,1.9,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,43,2,1.746724891,2.8,Appeal,USA,BUS,USA,GOV
20161118,1,2,1,1,46,17,3.608915436,7,Engage in symbolic act,USA,BUS,USA,GOV
20161118,1,2,1,1,50,10,1.067295008,3.5,"Make statement, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,51,21,0.252811153,3.4,"Appeal for material cooperation, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,71,1,0.089766607,7.4,Make Public Statement,USA,BUS,USA,GOV
20161118,1,2,1,1,80,10,-0.81511671,5,"Make statement, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,84,5,0.796812749,7,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161118,1,2,1,1,90,5,-3.629764065,-2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161118,1,2,1,1,110,3,0.089285714,-2,Express intent to cooperate,USA,BUS,USA,GOV
20161118,1,2,1,1,112,2,-10.22727273,-2,Appeal,USA,BUS,USA,GOV
20161118,1,2,1,1,120,6,-1.996370236,-4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161118,1,2,1,1,173,3,-2.802101576,-5,Express intent to cooperate,USA,BUS,USA,GOV
20161118,1,2,1,1,190,10,-2,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161118,1,2,1,1,193,10,0.425531915,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,22,10,-1.768172888,3.2,"Make statement, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,129,1,-1.037037037,-5,Make Public Statement,USA,BUS,USA,GOV
20161119,1,2,1,1,10,19,-1.666520397,0,Express accord,USA,BUS,USA,GOV
20161119,1,2,1,1,12,2,-0.648508431,-0.4,Appeal,USA,BUS,USA,GOV
20161119,1,2,1,1,20,8,-0.761386082,3,Yield,USA,BUS,USA,GOV
20161119,1,2,1,1,36,10,0.983465026,4,"Make statement, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,42,16,0.821577847,1.9,Deny responsibility,USA,BUS,USA,GOV
20161119,1,2,1,1,43,16,-1.497388554,2.8,Deny responsibility,USA,BUS,USA,GOV
20161119,1,2,1,1,46,8,1.288936627,7,Yield,USA,BUS,USA,GOV
20161119,1,2,1,1,50,8,1.288936627,3.5,Yield,USA,BUS,USA,GOV
20161119,1,2,1,1,51,6,-1.01010101,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161119,1,2,1,1,60,2,-2.486678508,6,Appeal,USA,BUS,USA,GOV
20161119,1,2,1,1,70,20,-0.480769231,7,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,80,2,0.692041522,5,Appeal,USA,BUS,USA,GOV
20161119,1,2,1,1,90,10,-1.768172888,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,110,5,-2.111532214,-2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161119,1,2,1,1,112,2,-10.22727273,-2,Appeal,USA,BUS,USA,GOV
20161119,1,2,1,1,130,1,-4.444444444,-4.4,Make Public Statement,USA,BUS,USA,GOV
20161119,1,2,1,1,160,10,-0.568990043,-4,"Make statement, not specified below",USA,BUS,USA,GOV
20161119,1,2,1,1,172,10,-1.462522852,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161120,1,2,1,1,10,35,-0.995317486,0,"Express intent to yield, not specified below",USA,BUS,USA,GOV
20161120,1,2,1,1,12,10,1.216545012,-0.4,"Make statement, not specified below",USA,BUS,USA,GOV
20161120,1,2,1,1,13,2,-2.05907439,0.4,Appeal,USA,BUS,USA,GOV
20161120,1,2,1,1,20,20,-2.866876395,3,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161120,1,2,1,1,30,6,0,4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161120,1,2,1,1,40,32,-2.27749666,1,Express intent to engage in diplomatic cooperation (such as policy support),USA,BUS,USA,GOV
20161120,1,2,1,1,51,5,-0.16548819,3.4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161120,1,2,1,1,60,3,2.898550725,6,Express intent to cooperate,USA,BUS,USA,GOV
20161120,1,2,1,1,70,2,2.054794521,7,Appeal,USA,BUS,USA,GOV
20161120,1,2,1,1,90,1,0.170068027,-2,Make Public Statement,USA,BUS,USA,GOV
20161120,1,2,1,1,112,10,-5.785123967,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161120,1,2,1,1,172,5,1.219512195,-5,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161120,1,2,1,1,190,2,-0.920810313,-10,Appeal,USA,BUS,USA,GOV
20161121,1,2,1,1,10,33,1.201617725,0,"Express intent to provide material aid, not specified below",USA,BUS,USA,GOV
20161121,1,2,1,1,13,43,1.549960357,0.4,Host a visit,USA,BUS,USA,GOV
20161121,1,2,1,1,20,16,0.761130615,3,Deny responsibility,USA,BUS,USA,GOV
20161121,1,2,1,1,36,4,1.19760479,4,Consult,USA,BUS,USA,GOV
20161121,1,2,1,1,40,35,-1.304935804,1,"Express intent to yield, not specified below",USA,BUS,USA,GOV
20161121,1,2,1,1,42,11,-0.32797327,1.9,Decline comment,USA,BUS,USA,GOV
20161121,1,2,1,1,43,3,-1.122460278,2.8,Express intent to cooperate,USA,BUS,USA,GOV
20161121,1,2,1,1,46,2,-1.098901099,7,Appeal,USA,BUS,USA,GOV
20161121,1,2,1,1,51,8,-0.160845951,3.4,Yield,USA,BUS,USA,GOV
20161121,1,2,1,1,71,10,1.817816124,7.4,"Make statement, not specified below",USA,BUS,USA,GOV
20161121,1,2,1,1,84,3,0.650557621,7,Express intent to cooperate,USA,BUS,USA,GOV
20161121,1,2,1,1,90,10,11.77474403,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161121,1,2,1,1,112,17,-1.718623041,-2,Engage in symbolic act,USA,BUS,USA,GOV
20161121,1,2,1,1,172,10,0,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161121,1,2,1,1,173,6,-11.19402985,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161121,1,2,1,1,192,6,2.476780186,-9.5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161122,1,2,1,1,129,10,0.453514739,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161122,1,2,1,1,10,31,-0.289979597,0,"Express intent to engage in material cooperation, not specified below",USA,BUS,USA,GOV
20161122,1,2,1,1,13,18,2.67519687,0.4,Make empathetic comment,USA,BUS,USA,GOV
20161122,1,2,1,1,20,15,-0.818260201,3,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161122,1,2,1,1,36,7,1.158546794,4,Provide Aid,USA,BUS,USA,GOV
20161122,1,2,1,1,40,14,1.538427934,1,Consider policy option,USA,BUS,USA,GOV
20161122,1,2,1,1,42,13,0.715293493,1.9,Make optimistic comment,USA,BUS,USA,GOV
20161122,1,2,1,1,43,8,2.731304273,2.8,Yield,USA,BUS,USA,GOV
20161122,1,2,1,1,46,10,2.51450677,7,"Make statement, not specified below",USA,BUS,USA,GOV
20161122,1,2,1,1,57,3,1.587301587,8,Express intent to cooperate,USA,BUS,USA,GOV
20161122,1,2,1,1,60,10,0.654664484,6,"Make statement, not specified below",USA,BUS,USA,GOV
20161122,1,2,1,1,80,30,-1.30307203,5,"Express intent to cooperate, not specified below",USA,BUS,USA,GOV
20161122,1,2,1,1,100,2,-2.53164557,-5,Appeal,USA,BUS,USA,GOV
20161122,1,2,1,1,111,11,1.242507493,-2,Decline comment,USA,BUS,USA,GOV
20161122,1,2,1,1,112,8,-3.779275147,-2,Yield,USA,BUS,USA,GOV
20161122,1,2,1,1,120,5,-2.309236948,-4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161122,1,2,1,1,173,46,-5.683587332,-5,Engage in negotiation,USA,BUS,USA,GOV
20161122,1,2,1,1,190,3,-1.356993737,-10,Express intent to cooperate,USA,BUS,USA,GOV
20161122,1,2,1,1,193,2,2.724885095,-10,Appeal,USA,BUS,USA,GOV
20161123,1,2,1,1,73,5,3.626943005,7.4,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161123,1,2,1,1,129,10,0.259403372,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,163,4,0.162337662,-8,Consult,USA,BUS,USA,GOV
20161123,1,2,1,1,10,19,1.073827468,0,Express accord,USA,BUS,USA,GOV
20161123,1,2,1,1,12,1,0.454704442,-0.4,Make Public Statement,USA,BUS,USA,GOV
20161123,1,2,1,1,14,6,-2.84463895,0,Engage in Material Cooperation,USA,BUS,USA,GOV
20161123,1,2,1,1,20,24,-0.803382218,3,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,30,2,0.949367089,4,Appeal,USA,BUS,USA,GOV
20161123,1,2,1,1,31,3,-0.436681223,5.2,Express intent to cooperate,USA,BUS,USA,GOV
20161123,1,2,1,1,40,10,0.5014718,1,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,42,26,-2.432294504,1.9,Appeal to others to meet or negotiate,USA,BUS,USA,GOV
20161123,1,2,1,1,43,4,1.13369153,2.8,Consult,USA,BUS,USA,GOV
20161123,1,2,1,1,46,10,-3.422053232,7,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,51,24,2.325151192,3.4,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,80,11,0.28985343,5,Decline comment,USA,BUS,USA,GOV
20161123,1,2,1,1,84,10,6.010928962,7,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,100,30,-2.643443828,-5,"Express intent to cooperate, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,111,10,-1.965065502,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,114,6,-0.284900285,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20161123,1,2,1,1,120,10,-2.913907285,-4,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,173,10,-4.848484848,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161123,1,2,1,1,190,13,-0.47789934,-10,Make optimistic comment,USA,BUS,USA,GOV
20161124,1,2,1,1,129,10,0.134770889,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161124,1,2,1,1,10,12,-0.0331,0,Make pessimistic comment,USA,BUS,USA,GOV
20161124,1,2,1,1,20,1,0.388098318,3,Make Public Statement,USA,BUS,USA,GOV
20161124,1,2,1,1,31,3,-0.43715847,5.2,Express intent to cooperate,USA,BUS,USA,GOV
20161124,1,2,1,1,40,8,1.005539643,1,Yield,USA,BUS,USA,GOV
20161124,1,2,1,1,43,2,1.797175866,2.8,Appeal,USA,BUS,USA,GOV
20161124,1,2,1,1,46,14,-0.268664084,7,Consider policy option,USA,BUS,USA,GOV
20161124,1,2,1,1,51,14,-0.567757009,3.4,Consider policy option,USA,BUS,USA,GOV
20161124,1,2,1,1,112,2,-0.48820179,-2,Appeal,USA,BUS,USA,GOV
20161124,1,2,1,1,172,10,-9.352517986,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161124,1,2,1,1,190,10,0.733496333,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161125,1,2,1,1,129,10,0.134770889,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161125,1,2,1,1,10,36,-0.853817028,0,Express intent to meet or negotiate,USA,BUS,USA,GOV
20161125,1,2,1,1,13,10,-0.657894737,0.4,"Make statement, not specified below",USA,BUS,USA,GOV
20161125,1,2,1,1,20,14,0.20797829,3,Consider policy option,USA,BUS,USA,GOV
20161125,1,2,1,1,30,2,6.349206349,4,Appeal,USA,BUS,USA,GOV
20161125,1,2,1,1,42,15,-1.589162692,1.9,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161125,1,2,1,1,43,2,2.724885095,2.8,Appeal,USA,BUS,USA,GOV
20161125,1,2,1,1,51,16,3.462445725,3.4,Deny responsibility,USA,BUS,USA,GOV
20161125,1,2,1,1,172,10,0,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161125,1,2,1,1,190,28,-0.35306872,-10,Appeal to engage in or accept mediation,USA,BUS,USA,GOV
20161125,1,2,1,1,192,10,-0.342465753,-9.5,"Make statement, not specified below",USA,BUS,USA,GOV
20161125,1,2,1,1,193,2,2.724885095,-10,Appeal,USA,BUS,USA,GOV
20161126,1,2,1,1,10,7,4.028623924,0,Provide Aid,USA,BUS,USA,GOV
20161126,1,2,1,1,13,2,1.471941122,0.4,Appeal,USA,BUS,USA,GOV
20161126,1,2,1,1,30,2,6.477732794,4,Appeal,USA,BUS,USA,GOV
20161126,1,2,1,1,36,6,2.662721893,4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161126,1,2,1,1,40,3,2.717391304,1,Express intent to cooperate,USA,BUS,USA,GOV
20161126,1,2,1,1,42,2,-2.994791667,1.9,Appeal,USA,BUS,USA,GOV
20161126,1,2,1,1,50,6,-1.569506726,3.5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161126,1,2,1,1,51,12,2.975382868,3.4,Make pessimistic comment,USA,BUS,USA,GOV
20161126,1,2,1,1,110,70,0.151518662,-2,"Provide aid, not specified below",USA,BUS,USA,GOV
20161126,1,2,1,1,111,1,-3.680981595,-2,Make Public Statement,USA,BUS,USA,GOV
20161127,1,2,1,1,841,8,-2.557544757,7,Yield,USA,BUS,USA,GOV
20161127,1,2,1,1,14,2,-3.498542274,0,Appeal,USA,BUS,USA,GOV
20161127,1,2,1,1,20,12,-0.607235228,3,Make pessimistic comment,USA,BUS,USA,GOV
20161127,1,2,1,1,40,3,0,1,Express intent to cooperate,USA,BUS,USA,GOV
20161127,1,2,1,1,43,12,-0.105932203,2.8,Make pessimistic comment,USA,BUS,USA,GOV
20161127,1,2,1,1,50,5,1.227935533,3.5,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161127,1,2,1,1,51,6,-3.527607362,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161127,1,2,1,1,60,5,-2.953586498,6,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161127,1,2,1,1,80,2,-2.557544757,5,Appeal,USA,BUS,USA,GOV
20161127,1,2,1,1,90,5,2.466367713,-2,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161127,1,2,1,1,110,26,-0.023901933,-2,Appeal to others to meet or negotiate,USA,BUS,USA,GOV
20161127,1,2,1,1,190,10,-0.659754948,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,25,2,-0.157728707,-0.3,Appeal,USA,BUS,USA,GOV
20161128,1,2,1,1,44,1,0.243013366,2.5,Make Public Statement,USA,BUS,USA,GOV
20161128,1,2,1,1,10,20,1.358753559,0,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,20,20,1.467731584,3,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,36,24,2.421814436,4,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,40,14,0.132007477,1,Consider policy option,USA,BUS,USA,GOV
20161128,1,2,1,1,42,33,-0.796793978,1.9,"Express intent to provide material aid, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,43,4,2.954399486,2.8,Consult,USA,BUS,USA,GOV
20161128,1,2,1,1,46,6,1.637426901,7,Engage in Material Cooperation,USA,BUS,USA,GOV
20161128,1,2,1,1,51,6,-0.299401198,3.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161128,1,2,1,1,57,3,0.392156863,8,Express intent to cooperate,USA,BUS,USA,GOV
20161128,1,2,1,1,70,4,2.954399486,7,Consult,USA,BUS,USA,GOV
20161128,1,2,1,1,111,15,-2.777022264,-2,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161128,1,2,1,1,190,10,-0.657894737,-10,"Make statement, not specified below",USA,BUS,USA,GOV
20161128,1,2,1,1,193,4,0,-10,Consult,USA,BUS,USA,GOV
20161129,1,2,1,1,1712,6,-14.81481481,-9.2,Engage in Material Cooperation,USA,BUS,USA,GOV
20161129,1,2,1,1,10,38,-0.459606814,0,Express intent to accept mediation,USA,BUS,USA,GOV
20161129,1,2,1,1,12,6,0.938337802,-0.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161129,1,2,1,1,13,1,3.389830508,0.4,Make Public Statement,USA,BUS,USA,GOV
20161129,1,2,1,1,20,7,-0.889789397,3,Provide Aid,USA,BUS,USA,GOV
20161129,1,2,1,1,30,6,-2.419354839,4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161129,1,2,1,1,40,17,2.074493878,1,Engage in symbolic act,USA,BUS,USA,GOV
20161129,1,2,1,1,42,24,-0.272274484,1.9,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,43,8,1.616286804,2.8,Yield,USA,BUS,USA,GOV
20161129,1,2,1,1,46,18,-0.183785187,7,Make empathetic comment,USA,BUS,USA,GOV
20161129,1,2,1,1,50,10,1.10619469,3.5,"Make statement, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,51,33,0.971840143,3.4,"Express intent to provide material aid, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,70,5,1.01010101,7,Engage in Diplomatic cooperation,USA,BUS,USA,GOV
20161129,1,2,1,1,84,2,2.5,7,Appeal,USA,BUS,USA,GOV
20161129,1,2,1,1,90,2,-2.425222312,-2,Appeal,USA,BUS,USA,GOV
20161129,1,2,1,1,100,3,-1.449275362,-5,Express intent to cooperate,USA,BUS,USA,GOV
20161129,1,2,1,1,111,10,-1.965601966,-2,"Make statement, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,120,24,0.006311006,-4,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,128,6,-2.641509434,-5,Engage in Material Cooperation,USA,BUS,USA,GOV
20161129,1,2,1,1,172,10,4.647435897,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161129,1,2,1,1,173,11,-4.157672937,-5,Decline comment,USA,BUS,USA,GOV
20161129,1,2,1,1,193,2,2.724885095,-10,Appeal,USA,BUS,USA,GOV
20161130,1,2,1,1,11,10,-0.185701021,-0.1,"Make statement, not specified below",USA,BUS,USA,GOV
20161130,1,2,1,1,17,4,0.430107527,0,Consult,USA,BUS,USA,GOV
20161130,1,2,1,1,124,2,-2.702702703,-4,Appeal,USA,BUS,USA,GOV
20161130,1,2,1,1,125,2,-2.702702703,-5,Appeal,USA,BUS,USA,GOV
20161130,1,2,1,1,141,1,1.023890785,-6.5,Make Public Statement,USA,BUS,USA,GOV
20161130,1,2,1,1,145,1,-4.285714286,-7.5,Make Public Statement,USA,BUS,USA,GOV
20161130,1,2,1,1,10,47,-1.683327317,0,#N/A,USA,BUS,USA,GOV
20161130,1,2,1,1,12,6,0.273204031,-0.4,Engage in Material Cooperation,USA,BUS,USA,GOV
20161130,1,2,1,1,13,3,-3.186813187,0.4,Express intent to cooperate,USA,BUS,USA,GOV
20161130,1,2,1,1,20,28,-0.635669519,3,Appeal to engage in or accept mediation,USA,BUS,USA,GOV
20161130,1,2,1,1,30,16,2.899721522,4,Deny responsibility,USA,BUS,USA,GOV
20161130,1,2,1,1,36,25,0.045068797,4,"Appeal to yield, not specified below",USA,BUS,USA,GOV
20161130,1,2,1,1,40,24,-0.996127561,1,"Appeal for political reform, not specified below",USA,BUS,USA,GOV
20161130,1,2,1,1,42,32,-1.842541525,1.9,Express intent to engage in diplomatic cooperation (such as policy support),USA,BUS,USA,GOV
20161130,1,2,1,1,43,4,-1.274475727,2.8,Consult,USA,BUS,USA,GOV
20161130,1,2,1,1,46,2,-0.127064803,7,Appeal,USA,BUS,USA,GOV
20161130,1,2,1,1,50,4,-2.620396601,3.5,Consult,USA,BUS,USA,GOV
20161130,1,2,1,1,51,26,-1.358636485,3.4,Appeal to others to meet or negotiate,USA,BUS,USA,GOV
20161130,1,2,1,1,80,12,-2.051820728,5,Make pessimistic comment,USA,BUS,USA,GOV
20161130,1,2,1,1,110,2,0.172532781,-2,Appeal,USA,BUS,USA,GOV
20161130,1,2,1,1,111,26,-2.21828882,-2,Appeal to others to meet or negotiate,USA,BUS,USA,GOV
20161130,1,2,1,1,112,6,-3.16027088,-2,Engage in Material Cooperation,USA,BUS,USA,GOV
20161130,1,2,1,1,120,20,-0.621213875,-4,"Make an appeal or request, not specified below",USA,BUS,USA,GOV
20161130,1,2,1,1,172,10,1.01010101,-5,"Make statement, not specified below",USA,BUS,USA,GOV
20161201,1,2,1,1,331,6,-5.882352941,5.2,Engage in Material Cooperation,USA,BUS,USA,GOV
20161201,1,2,1,1,74,4,2.298850575,8.5,Consult,USA,BUS,USA,GOV
20161201,1,2,1,1,831,15,0.065590547,5,Acknowledge or claim responsibility,USA,BUS,USA,GOV
20161201,1,2,1,1,145,1,-3.566121842,-7.5,Make Public Statement,USA,BUS,USA,GOV
20161201,1,2,1,1,1712,10,-5.279503106,-9.2,"Make statement, not specified below",USA,BUS,USA,GOV
20161201,1,2,1,1,10,35,0.541027001,0,"Express intent to yield, not specified below",USA,BUS,USA,GOV
20161201,1,2,1,1,12,9,-1.262658386,-0.4,Investigate,USA,BUS,USA,GOV
20161201,1,2,1,1,14,6,0.494437577,0,Engage in Material Cooperation,USA,BUS,USA,GOV
20161201,1,2,1,1,20,23,-2.166145653,3,"Appeal for aid, not specified below",USA,BUS,USA,GOV
20161201,1,2,1,1,30,30,1.623303622,4,"Express intent to cooperate, not specified below",USA,BUS,USA,GOV
20161201,1,2,1,1,40,17,-1.845063264,1,Engage in symbolic act,USA,BUS,USA,GOV
